"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URL_VIDEO","Input.URL_SURVEY","Answer.add","Answer.buttheads","Answer.commentsArea","Answer.disagreement","Answer.getalong","Answer.goal","Answer.number_clicks","Answer.tension","Answer.unified","Answer.vid_id","Answer.worktogether","Approve","Reject"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","36NEMU28XFDYSQF9LDV2TKC3NGHMWH","AHTY4MOQZ810L","Submitted","Sun Mar 24 14:11:23 PDT 2019","Sun Mar 24 14:12:43 PDT 2019","Wed Mar 27 14:12:43 PDT 2019","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","7","{}","7","2","3","0","6","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","2"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","39L1G8WVWQR453RWI7124VD3RCS31K","A3EQLWQG7S01UB","Submitted","Sun Mar 24 14:14:52 PDT 2019","Sun Mar 24 14:15:58 PDT 2019","Wed Mar 27 14:15:58 PDT 2019","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","2","{}","2","6","6","0","2","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","6"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3E13VNJ1NNVJV69F3A8P81FSAUP1II","A15SJZQBR8I3B3","Submitted","Sun Mar 24 14:11:13 PDT 2019","Sun Mar 24 14:13:48 PDT 2019","Wed Mar 27 14:13:48 PDT 2019","","","","155","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","7","{}","5","3","4","0","6","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","5"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3ERMJ6L4DYSJ2BE8D5NQ14DMUP8M7F","A37WDOIQH6JM6V","Submitted","Sun Mar 24 14:07:49 PDT 2019","Sun Mar 24 14:09:20 PDT 2019","Wed Mar 27 14:09:20 PDT 2019","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","5","{}","6","3","5","0","5","4","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","3"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3LEIZ60CDJZNF11K7RB4N2014JEZ9L","A2JJF5OFND2KL5","Submitted","Sun Mar 24 14:09:03 PDT 2019","Sun Mar 24 14:13:06 PDT 2019","Wed Mar 27 14:13:06 PDT 2019","","","","243","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","6","{}","7","6","6","0","7","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","6"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3LQ8PUHQFLSUZHUT5ZBA0OVZRJLHIX","AEFM07LE1ZMI6","Submitted","Sun Mar 24 14:20:20 PDT 2019","Sun Mar 24 14:23:43 PDT 2019","Wed Mar 27 14:23:43 PDT 2019","","","","203","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","7","The hand symbol demonstrated represent the colliding of two forces without much give.  Similar to when two groups argue among themselves","6","3","2","0","6","2","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","3"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3O6CYIULED1H5YKIUFMOKUTX02KUWH","AW6QLOMTOO770","Submitted","Sun Mar 24 14:11:10 PDT 2019","Sun Mar 24 14:12:07 PDT 2019","Wed Mar 27 14:12:07 PDT 2019","","","","57","100% (2/2)","100% (2/2)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","7","{}","6","3","4","0","6","2","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","2"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3QIYRE09Y3HB97K60QLHD9B9WTJ1NY","A1TYMXIYUUUL6F","Submitted","Sun Mar 24 14:11:07 PDT 2019","Sun Mar 24 14:11:34 PDT 2019","Wed Mar 27 14:11:34 PDT 2019","","","","27","100% (1/1)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","4","None","4","5","5","0","4","4","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","6"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3RRCEFRB7MCQ0XSSKIZAKCIIROGB4X","AHNIFOJWTHAGC","Submitted","Sun Mar 24 14:34:19 PDT 2019","Sun Mar 24 14:35:47 PDT 2019","Wed Mar 27 14:35:47 PDT 2019","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","7","{}","7","2","1","0","6","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","2"
"3OLZC0DJ8JFXVYSJKMNCQ5RJMCIVIM","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:07:42 PDT 2019","10","BatchId:3580803;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:07:42 PDT 2019","","","3ZSANO2JCF7ZFZ6JFLHO15P9K29SF1","A51BUJFQCTRU9","Submitted","Sun Mar 24 14:10:56 PDT 2019","Sun Mar 24 14:11:57 PDT 2019","Wed Mar 27 14:11:57 PDT 2019","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","https://www.surveymonkey.co.uk/r/PY8ZJQN","Submit","6","{}","6","1","4","0","6","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uf_nosound.mov","1"
