"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.accessible","Answer.add","Answer.commentsArea","Answer.confident","Answer.conflict","Answer.control","Answer.dominant","Answer.freeResponseArea","Answer.goal","Answer.many","Answer.members","Answer.open","Answer.sure","Answer.tension","Answer.vid_id","Answer.worktogether","Approve","Reject"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","308XBLVESI4X13UQVUVNS5TSXK7RBH","A1TT6I6PZ18LKM","Submitted","Mon Jul 01 05:51:36 PDT 2019","Mon Jul 01 05:53:40 PDT 2019","Thu Jul 04 05:53:40 PDT 2019","","","","124","0% (0/0)","0% (0/0)","0% (0/0)","4","Submit","{}","3","7","6","6","it's definitely something strongly worded, considering the rather intense motion and clentching of the hands. could be something hostile.","3","5","5","5","3","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-2.mov","4"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","308XBLVESI4X13UQVUVNS5TSXKCRBM","A37AWU2VH1ZIXX","Submitted","Mon Jul 01 06:51:26 PDT 2019","Mon Jul 01 06:53:19 PDT 2019","Thu Jul 04 06:53:19 PDT 2019","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","7","Submit","{}","7","4","1","1","I think this group is peaceful. I think this group is open to opinions.","7","3","2","7","6","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-1.mov","7"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","30IQTZXKAK6GECDS6D4QX6JX7X30X8","A2RI0A23GBPJSD","Submitted","Mon Jul 01 07:24:03 PDT 2019","Mon Jul 01 07:25:45 PDT 2019","Thu Jul 04 07:25:45 PDT 2019","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","2","Submit","{}","4","7","6","5","It seems like they are agressive based on the hand gesture he uses. They could be a very in your face angry type of person.","5","5","3","4","4","7","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-0.mov","3"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","317HQ483I7SM9DG48X6N58SVRD2NIY","A3OFQF1YBS9BYE","Submitted","Mon Jul 01 05:43:03 PDT 2019","Mon Jul 01 05:44:59 PDT 2019","Thu Jul 04 05:44:59 PDT 2019","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","3","Submit","{}","5","6","3","3","The speaker is receiving a hard time from the audience, as in they are asking them hard questions that they cannot answer. The speaker seems nervous.","3","5","5","3","3","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-0.mov","3"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","31IBVUNM9SZF7RNN9GMTCS9GXOCVFW","AYT6G75JNE3OH","Submitted","Mon Jul 01 05:45:00 PDT 2019","Mon Jul 01 05:47:01 PDT 2019","Thu Jul 04 05:47:01 PDT 2019","","","","121","100% (1/1)","0% (0/0)","0% (0/0)","2","Submit","{}","6","5","5","3","I think it is a group of people that outrank him at work.","6","3","4","3","6","5","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-1.mov","3"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","31T4R4OBOSG6TP2H0GTCY88AETMC7J","A4PHWTSV4Z0XI","Submitted","Mon Jul 01 07:49:52 PDT 2019","Mon Jul 01 07:53:21 PDT 2019","Thu Jul 04 07:53:21 PDT 2019","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","5","Submit","{}","5","1","1","1","The group seems like it is composed of a many people who are very inclusive. From the gesture I would say that he also feels as if he is part of the group since it seems like he's referring to himself as well.","7","7","7","6","5","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-2.mov","7"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","31Z0PCVWUKFNF64SM2O2NI8E2FH7TS","AXO2RM8SR0HUK","Submitted","Mon Jul 01 06:34:36 PDT 2019","Mon Jul 01 06:37:59 PDT 2019","Thu Jul 04 06:37:59 PDT 2019","","","","203","0% (0/0)","0% (0/0)","0% (0/0)","5","Submit","nice","4","4","5","5","that groups are some education for the purpose  of speech about the study.","3","6","3","6","5","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-0.mov","7"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","326O153BMIY17WN5NK2TOOI9LGTDEX","A2CCGFHUG8X944","Submitted","Mon Jul 01 05:42:41 PDT 2019","Mon Jul 01 05:48:47 PDT 2019","Thu Jul 04 05:48:47 PDT 2019","","","","366","0% (0/0)","0% (0/0)","0% (0/0)","4","Submit","{}","6","5","5","4","The group of people is close to him. He likely interacts with the group often.","5","4","4","5","5","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-1.mov","5"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","32AT8R96GL9OYH39AACNN5QC877SUX","AWTSZT1KV1749","Submitted","Mon Jul 01 07:59:37 PDT 2019","Mon Jul 01 08:02:01 PDT 2019","Thu Jul 04 08:02:01 PDT 2019","","","","144","0% (0/0)","0% (0/0)","0% (0/0)","7","Submit","great study","4","6","6","6","I beleive that the speaker is trying to persuade the group to come with her as it relates to doing some type of work.","5","6","5","5","6","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-1.mov","6"
"3M67TQBQQHOKS9WI5XQ3HPE3K6QA93","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Mon Jul 01 05:40:16 PDT 2019","170","BatchId:3692533;OriginalHitTemplateId:928390922;","480","259200","Wed Jul 03 05:40:16 PDT 2019","","","32RIADZISS4PHJ9UV4L5A1SI9U9S40","A2SCNPXHXLGYJJ","Submitted","Mon Jul 01 05:55:16 PDT 2019","Mon Jul 01 05:57:25 PDT 2019","Thu Jul 04 05:57:25 PDT 2019","","","","129","0% (0/0)","0% (0/0)","0% (0/0)","1","Submit","{}","1","1","7","7","The speaker is supervising them.The group of people may be short.","7","7","7","1","1","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-1.mov","7"
