"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URL_VIDEO","Input.URL_SURVEY","Answer.add","Answer.buttheads","Answer.commentsArea","Answer.disagreement","Answer.getalong","Answer.goal","Answer.number_clicks","Answer.tension","Answer.unified","Answer.vid_id","Answer.worktogether","Approve","Reject"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","304SM51WA3492IU3AJVSIFYO54ISBK","A3LPSDWXGLBR0Y","Submitted","Sun Mar 24 14:28:10 PDT 2019","Sun Mar 24 14:28:54 PDT 2019","Wed Mar 27 14:28:54 PDT 2019","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","2","{}","2","6","6","0","1","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","7"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","34V1S5K3GS1LRRH95METQ476ZFH964","A9310DDBK786Q","Submitted","Sun Mar 24 14:03:32 PDT 2019","Sun Mar 24 14:04:45 PDT 2019","Wed Mar 27 14:04:45 PDT 2019","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","4","{}","3","5","7","0","3","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","6"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","35GCEFQ6I5O10ZC4QIAUWPXF4R5Z35","A1MAAPY9K1G1YR","Submitted","Sun Mar 24 14:26:13 PDT 2019","Sun Mar 24 14:28:01 PDT 2019","Wed Mar 27 14:28:01 PDT 2019","","","","108","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","6","{}","6","2","5","0","6","2","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","6"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","39DD6S19JPB4AXS1F2RQFG1CVGUEZA","ADNAVIZ9SABYS","Submitted","Sun Mar 24 14:10:01 PDT 2019","Sun Mar 24 14:10:37 PDT 2019","Wed Mar 27 14:10:37 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","2","{}","2","5","6","0","2","7","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","7"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3CTOC39K37QT138NA8AYLCL5QVDJ78","A1GIFTQGMQCNNW","Submitted","Sun Mar 24 14:03:18 PDT 2019","Sun Mar 24 14:03:48 PDT 2019","Wed Mar 27 14:03:48 PDT 2019","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","5","{}","3","4","7","0","4","4","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","4"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3D4CH1LGEATNOK6FHZNF2VKVTTNG9G","A14294HZGND1AZ","Submitted","Sun Mar 24 14:50:15 PDT 2019","Sun Mar 24 14:52:10 PDT 2019","Wed Mar 27 14:52:10 PDT 2019","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","6","{}","5","3","3","0","7","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","1"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3FIUS151DV223UTNV5TPUC6IX6FGG4","A1Z10P8YJ7RHDL","Submitted","Sun Mar 24 14:03:21 PDT 2019","Sun Mar 24 14:04:57 PDT 2019","Wed Mar 27 14:04:57 PDT 2019","","","","96","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","3","{}","4","3","5","0","5","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","4"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3HYA4D452RJ6A0PLL62IANC5M8AF2L","A2UU4THI93NYGH","Submitted","Sun Mar 24 14:10:09 PDT 2019","Sun Mar 24 14:10:51 PDT 2019","Wed Mar 27 14:10:51 PDT 2019","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","2","{}","2","6","6","0","2","2","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","7"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3LS2AMNW5FQH8W4ZMKB9TZJMUFFQOW","A5E2P5F1AXYZ1","Submitted","Sun Mar 24 14:03:19 PDT 2019","Sun Mar 24 14:05:13 PDT 2019","Wed Mar 27 14:05:13 PDT 2019","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","3","{}","2","5","6","0","3","5","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","5"
"3LEG2HW4UFN4OGSRV4XGL3HG9MY2FV","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Sun Mar 24 14:01:08 PDT 2019","10","BatchId:3580801;OriginalHitTemplateId:928390922;","480","259200","Tue Mar 26 14:01:08 PDT 2019","","","3WEV0KO0OMS2HFSNOFMYD5MO8PTDSB","A3IO849YPKG09B","Submitted","Sun Mar 24 14:02:24 PDT 2019","Sun Mar 24 14:03:42 PDT 2019","Wed Mar 27 14:03:42 PDT 2019","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","https://www.surveymonkey.co.uk/r/PDQP5XY","Submit","4","{}","3","5","7","0","5","4","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-1/uo_nosound.mov","3"
